date,campaign_name,ad_set_name,ad_id,ad_name,spend,impressions,clicks,frequency_7d,purchases,purchase_value,new_customer_purchases,new_customer_value
2026-05-24,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,264.19,6953,66,1.92,4,363.33,4,363.33
2026-05-24,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,256.62,6679,60,1.68,4,390.69,4,390.69
2026-05-24,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,175.71,4432,31,2.06,2,177.86,2,177.86
2026-05-24,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,196.5,5651,56,2.02,3,279.8,3,279.8
2026-05-24,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,360.83,8738,168,1.75,23,1757.79,7,655.75
2026-05-24,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,260.47,5810,103,1.96,11,854.66,4,386.24
2026-05-24,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,184.98,5153,74,1.98,6,435.2,2,176.01
2026-05-24,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,113.87,3035,23,2.04,2,189.48,2,189.48
2026-05-24,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,102.14,2415,30,2.05,1,91.2,1,91.2
2026-05-24,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,106.94,2429,30,1.85,2,182.49,2,182.49
2026-05-24,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,106.72,2754,22,1.79,2,179.08,2,179.08
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,639.99,15913,181,1.84,18,1684.03,16,1552.39
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,454.31,12596,110,1.86,11,976.56,10,915.69
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,762.8,19260,299,1.9,26,2209.55,23,2030.53
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,517.16,12972,159,1.99,17,1518.88,15,1385.38
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,388.95,9293,66,1.66,8,744.96,7,668.76
2026-05-25,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,480.09,12307,156,1.63,11,1016.51,10,945.67
2026-05-25,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,255.31,5749,46,1.66,5,451.98,5,451.98
2026-05-25,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,237.92,5598,57,1.91,4,378.42,4,378.42
2026-05-25,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,180.98,4875,40,1.95,3,266.42,3,266.42
2026-05-25,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,191.92,4202,42,1.64,3,274.78,3,274.78
2026-05-25,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,330.12,8146,158,2.04,20,1453.22,6,550.04
2026-05-25,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,213.23,4974,80,1.97,9,758.9,3,273.99
2026-05-25,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,171.78,3937,54,1.99,6,473.71,2,203.29
2026-05-25,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,98.23,2271,17,1.7,2,178.92,2,178.92
2026-05-25,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,112.84,3459,38,1.64,2,188.97,2,188.97
2026-05-25,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,99.57,2290,28,1.74,2,188.69,2,188.69
2026-05-25,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,106.43,2314,17,1.98,2,174.41,2,174.41
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,563.43,15568,201,2.03,16,1352.9,14,1199.9
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,437.75,12741,116,2.05,9,889.87,8,818.37
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,761.46,22912,351,1.9,27,2427.45,24,2239.5
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,419.26,10055,90,1.87,13,1300.35,12,1227.46
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,322.37,8091,76,1.66,7,621.97,6,552.94
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,458.65,10540,127,1.73,17,1605.32,15,1466.03
2026-05-26,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,314.66,7221,68,1.8,12,1019.12,11,953.42
2026-05-26,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,267.95,6118,58,1.97,5,476.5,5,476.5
2026-05-26,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,322.79,9731,101,2.02,7,620.04,6,549.83
2026-05-26,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,173.48,4331,29,1.66,2,177.21,2,177.21
2026-05-26,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,201.45,4611,42,1.86,4,363.11,4,363.11
2026-05-26,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,306.25,8383,147,2.08,23,1762.63,7,694.54
2026-05-26,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,242.06,5698,93,2.09,11,820.63,4,355.86
2026-05-26,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,166.37,4916,79,1.74,6,451.72,2,174.3
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-105,TEST | Static: Comparison Table,86.46,2655,22,2.05,1,87.7,1,87.7
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,68.37,1879,23,2.06,2,177.55,2,177.55
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,82.91,2011,23,1.86,2,196.17,2,196.17
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,86.85,2009,19,1.99,1,89.98,1,89.98
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,79.07,2115,24,2.06,2,204.29,2,204.29
2026-05-26,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-110,TEST | Video: 'What's In It' Macro,69.26,1937,18,1.68,1,91.87,1,91.87
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,532.38,17318,185,1.91,10,836.74,9,768.34
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,412.78,13022,129,1.61,8,663.96,7,589.42
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,657.04,21307,304,1.9,16,1430.64,14,1297.8
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,501.54,17108,210,2.06,10,874.29,9,808.17
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,343.29,8650,76,2.02,6,519.64,5,455.43
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,447.96,15696,174,1.89,10,879.61,9,813.12
2026-05-27,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,325.04,10901,94,1.69,4,329.89,4,329.89
2026-05-27,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,256.33,8998,67,1.92,2,173.84,2,173.84
2026-05-27,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,309.88,9247,93,2.09,3,258.32,3,258.32
2026-05-27,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,177.74,6056,48,1.99,1,90.71,1,90.71
2026-05-27,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,177.53,5679,63,1.65,1,87.85,1,87.85
2026-05-27,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,354.31,10003,185,1.83,13,950.91,4,359.53
2026-05-27,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,265.92,8347,142,1.98,9,650.04,3,275.24
2026-05-27,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,197.55,5954,91,1.75,6,465.54,2,176.2
2026-05-27,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,94.43,2566,35,2.03,1,88.85,1,88.85
2026-05-27,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,97.19,3055,41,1.99,1,91.76,1,91.76
2026-05-27,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,95.66,3221,32,2.03,1,90.08,1,90.08
2026-05-27,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,82.0,2619,24,1.78,1,87.42,1,87.42
2026-05-27,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-110,TEST | Video: 'What's In It' Macro,84.12,3002,32,1.94,1,88.53,1,88.53
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,511.43,12823,138,1.95,9,783.84,8,715.11
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,408.34,14354,128,1.98,8,729.54,7,661.58
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,627.59,16435,228,1.9,16,1550.45,14,1408.28
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,422.03,11258,117,1.94,9,819.21,8,750.47
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,296.05,8286,70,2.06,3,300.39,3,300.39
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,409.84,10314,113,1.71,8,682.63,7,613.52
2026-05-28,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,221.79,5567,51,2.06,3,256.21,3,256.21
2026-05-28,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,249.43,6500,61,2.09,2,175.75,2,175.75
2026-05-28,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,254.63,7360,69,1.67,3,289.49,3,289.49
2026-05-28,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,154.04,5255,35,2.05,1,91.37,1,91.37
2026-05-28,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,197.8,6328,63,1.76,2,197.65,2,197.65
2026-05-28,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,410.86,14667,319,1.7,13,952.63,4,373.57
2026-05-28,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,250.76,7905,118,1.71,6,461.56,2,189.27
2026-05-28,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,143.46,3718,56,2.04,6,440.67,2,177.87
2026-05-28,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,106.04,3033,40,1.64,2,172.79,2,172.79
2026-05-28,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,86.71,2763,40,1.62,1,78.9,1,78.9
2026-05-28,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,96.8,2461,21,2.04,1,99.87,1,99.87
2026-05-28,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,95.23,2591,27,2.03,1,89.83,1,89.83
2026-05-28,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-110,TEST | Video: 'What's In It' Macro,89.39,2725,28,1.93,1,94.18,1,94.18
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,513.04,17328,216,1.79,12,1091.23,11,1024.22
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,499.85,12877,126,1.91,10,980.65,9,910.08
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,767.22,22997,306,1.9,22,1890.31,20,1745.2
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,483.14,15529,208,2.0,9,778.04,8,711.89
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,402.93,10355,115,1.72,7,590.16,6,522.3
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,473.02,15403,192,1.7,9,831.21,8,765.54
2026-05-29,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,270.71,7044,57,1.91,3,280.36,3,280.36
2026-05-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,192.82,5846,59,1.87,2,192.29,2,192.29
2026-05-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,232.12,6809,64,2.06,3,272.76,3,272.76
2026-05-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,151.28,4234,32,1.95,1,88.09,1,88.09
2026-05-29,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,155.13,5352,50,1.82,2,177.72,2,177.72
2026-05-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,412.48,10737,208,2.08,10,759.38,3,269.91
2026-05-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,250.76,6354,118,1.74,9,649.58,3,263.33
2026-05-29,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,211.42,6359,98,1.98,6,432.69,2,177.59
2026-05-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,80.98,2436,32,1.9,1,88.64,1,88.64
2026-05-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,84.66,3003,46,1.81,1,95.72,1,95.72
2026-05-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,71.15,1977,17,1.74,1,90.41,1,90.41
2026-05-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,85.96,2209,29,1.99,1,89.35,1,89.35
2026-05-29,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-110,TEST | Video: 'What's In It' Macro,88.17,3052,28,2.01,1,87.92,1,87.92
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,537.31,16412,169,1.81,9,791.55,8,724.08
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,411.71,11194,102,1.7,6,513.51,5,442.38
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,730.86,25844,345,1.9,17,1509.33,15,1374.6
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,483.78,16464,163,1.93,6,549.23,5,480.37
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,329.11,9053,72,1.72,4,384.06,4,384.06
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,403.41,12465,154,1.79,9,850.99,8,781.73
2026-05-30,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,243.35,8303,87,2.02,3,241.75,3,241.75
2026-05-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,258.31,7648,59,1.95,2,184.29,2,184.29
2026-05-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,322.68,10699,109,1.74,2,172.26,2,172.26
2026-05-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,205.64,6720,36,1.94,2,183.12,2,183.12
2026-05-30,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,190.82,5159,52,2.01,1,90.06,1,90.06
2026-05-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,366.3,11412,209,1.84,17,1239.43,5,446.3
2026-05-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,243.2,6493,116,1.91,6,427.38,2,185.62
2026-05-30,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,213.13,7044,101,1.92,6,470.66,2,177.92
2026-05-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,92.32,2468,30,1.9,1,83.7,1,83.7
2026-05-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,74.36,2419,28,2.09,1,83.18,1,83.18
2026-05-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,95.65,3198,24,1.68,1,86.91,1,86.91
2026-05-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,93.14,3282,35,1.76,1,90.53,1,90.53
2026-05-30,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-110,TEST | Video: 'What's In It' Macro,102.27,3104,32,1.89,1,89.09,1,89.09
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-011,UGC | Morning Routine | Sarah K | Bio-Avail Multi,468.03,15638,189,1.76,7,619.4,6,554.39
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-012,Static | 'One Scoop' Benefit Stack | Multi,414.25,14751,124,1.65,6,493.98,5,429.94
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-014,Video | Founder Story | Chris | Bio-Avail Multi,636.06,18900,270,1.9,17,1438.59,15,1306.22
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-016,UGC | 'I Quit 6 Supplements' | Mark T | Multi,489.12,17146,197,1.68,8,724.96,7,651.32
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-019,Carousel | Ingredient Transparency | Multi,314.71,9153,67,1.72,3,264.73,3,264.73
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-022,Video | Podcast Clip | Energy After 40 | Multi,422.36,11995,148,1.84,7,565.66,6,497.42
2026-05-31,Scaling | ASC | Core Products,ASC | Broad,AD-025,Static | Press + Reviews Mashup | Multi,266.44,7545,76,1.92,4,350.72,4,350.72
2026-05-31,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-005,Static | Organ Meats Without the Taste | Organs,236.55,6896,54,1.62,3,277.42,3,277.42
2026-05-31,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-007,Video | Why Multivitamins Fail | Multi,278.51,9016,88,1.98,3,278.59,3,278.59
2026-05-31,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-008,Static | Clinician-Grade Standard | Brand,149.83,3946,30,1.71,1,96.99,1,96.99
2026-05-31,Prospecting | Interest Stacks,Stack | Health & Wellness,AD-009,Video | Omega Freshness Test | Omega,181.99,4814,45,1.66,1,93.19,1,93.19
2026-05-31,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-201,DPA | Viewed Product 14D | Dynamic,345.5,10925,223,1.68,10,796.94,3,273.78
2026-05-31,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-202,Static | 'Still Thinking It Over?' 10% Offer,277.72,8159,159,1.74,9,671.2,3,264.78
2026-05-31,Remarketing | DPA | Engagers 30D,Engagers + Visitors 30D,AD-203,Video | Reviews Social Proof | All Products,161.16,4760,79,1.71,3,224.83,1,94.84
2026-05-31,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-106,TEST | UGC: Busy Mom AM,90.93,2319,27,1.63,1,90.14,1,90.14
2026-05-31,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-107,TEST | Video: Texture/Mixability,84.22,2269,27,1.81,1,80.23,1,80.23
2026-05-31,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-108,TEST | Static: Founder Quote,82.3,2169,20,1.92,1,94.74,1,94.74
2026-05-31,Testing | ABO | Weekly Concepts,Testing | Broad 18-65,AD-109,TEST | UGC: Skeptic Convert,75.42,2257,27,2.01,1,93.28,1,93.28
